52,6_2,6,1.00,4,05:55:24,00:00:00
8009,6_2,7,1.00,1,05:55:38,00:00:02
12,5_1,3,0.00,4,05:55:36,00:00:00
SC1_1,SC_1,290,0.00,0,05:54:35,00:01:00
NS1_1,NS_1,39,0.00,0,05:54:35,00:01:00
40,2_1,3,0.00,5,05:55:43,00:00:00
41,3_2,3,0.00,7,05:55:42,00:00:02
38,3_1,3,1.00,7,05:55:44,00:00:00
18,4_1,3,0.00,7,05:55:47,00:00:00
46,6_1,2,0.00,9,05:55:46,00:00:00
68,6_2,3,0.00,12,05:55:54,00:00:00
41,6_2,5,3.00,7,05:55:56,00:00:02
1009,1_1,4,0.00,1,05:56:12,00:00:00
47,6_2,6,1.00,5,05:56:22,00:00:00
63,6_2,4,1.00,10,05:56:23,00:00:00
26009,1_2,4,0.00,1,05:56:24,00:00:00
26009,3_2,4,0.00,1,05:56:25,00:00:00
47,7_1,1,3.00,12,05:56:25,00:00:00
53009,2_1,2,0.00,13,05:56:34,00:00:00
11,1_1,3,0.00,6,05:56:33,00:00:00
8009,4_2,4,0.00,1,05:56:38,00:00:00
68,5_1,1,0.00,8,05:56:41,00:00:00
69,6_1,3,1.00,5,05:56:42,00:00:00
60,5_2,1,0.00,7,05:56:43,00:00:00
51,6_1,2,0.00,10,05:56:44,00:00:00
29,3_1,3,1.00,8,05:56:46,00:00:00
61,5_1,3,0.00,5,05:56:49,00:00:00
17,7_1,2,3.00,6,05:56:45,00:00:00
37,4_2,3,0.00,7,05:56:47,00:00:00
53009,3_1,4,0.00,1,05:56:53,00:00:00
72,6_2,5,3.00,8,05:56:58,00:00:00
77,6_2,7,1.00,2,05:57:02,00:00:00
75,6_1,2,0.00,11,05:57:08,00:00:00
15,4_1,3,0.00,8,05:57:07,00:00:00
38,2_1,3,0.00,6,05:57:06,00:00:00
48009,4_1,4,0.00,1,05:57:14,00:00:00
67009,6_1,8,0.00,1,05:57:29,00:00:00
67009,7_1,4,0.00,1,05:57:29,00:00:00
67009,5_2,4,0.00,1,05:57:29,00:00:00
67009,6_1,4,0.00,1,05:57:30,00:00:00
27,3_2,4,0.00,2,05:57:32,00:00:00
